jahr_an_anno,plz_npa,ga_ag,ga_ag_flag,hta_adt_meta_prezzo,hta_adt_meta_prezzo_flag,bevolkerung,anteil_ga_besitzer,anteil_hta_besitzer_
2024,8409,158.0,,1536.0,,,,
2024,8415,11.620253164556962,1.0,256.0,,,,
2024,8416,55.0,,570.0,,,,
2024,8426,73.0,,1034.0,,,,
2024,8450,217.0,,1305.0,,,,
2024,8452,24.0,,293.0,,,,
2024,8453,11.620253164556962,1.0,146.0,,,,
2024,8459,11.620253164556962,1.0,149.0,,,,
2024,8471,42.0,,625.0,,,,
2024,8479,11.620253164556962,1.0,323.0,,,,
2024,8483,102.0,,1150.0,,,,
2024,8487,65.0,,644.0,,,,
2024,8488,181.0,,1672.0,,,,
2024,8498,56.0,,377.0,,,,
2024,8512,69.0,,671.0,,,,
2024,8514,33.0,,527.0,,,,
2024,8543,47.0,,450.0,,,,
2024,8564,11.620253164556962,1.0,333.0,,,,
2024,8570,884.0,,5114.0,,,,
2024,8590,664.0,,4221.0,,,,
2024,8595,82.0,,875.0,,,,
2024,8599,60.0,,434.0,,,,
2024,8614,63.0,,803.0,,,,
2024,8616,21.0,,345.0,,,,
2024,8623,341.0,,3403.0,,,,
2024,8624,134.0,,1112.0,,,,
2024,8634,352.0,,3537.0,,,,
2024,8637,40.0,,642.0,,,,
2024,8638,38.0,,383.0,,,,
2024,8703,346.0,,3317.0,,,,
2024,8706,847.0,,8271.0,,,,
2024,8738,59.0,,538.0,,,,
2024,8753,197.0,,1466.0,,,,
2024,8755,141.0,,1056.0,,,,
2024,8766,11.620253164556962,1.0,109.0,,,,
2024,8803,345.0,,3491.0,,,,
2024,8815,11.620253164556962,1.0,116.0,,,,
2024,8824,72.0,,790.0,,,,
2024,8825,25.0,,326.0,,,,
2024,8835,62.0,,747.0,,,,
2024,8840,640.0,,5048.0,,,,
2024,8862,96.0,,665.0,,,,
2024,8878,11.620253164556962,1.0,24.0,,,,
2024,8882,65.0,,338.0,,,,
2024,8884,11.620253164556962,1.0,101.0,,,,
2024,8896,11.620253164556962,1.0,104.0,,,,
2024,8897,11.620253164556962,1.0,68.0,,,,
2024,8898,11.620253164556962,1.0,46.0,,,,
2024,8902,442.0,,4196.0,,,,
2024,8903,271.0,,3326.0,,,,
2024,8934,132.0,,1201.0,,,,
2024,8964,244.0,,1490.0,,,,
2024,8967,161.0,,1512.0,,,,
2024,9000,2641.0,,17613.0,,,,
2024,9010,226.0,,1566.0,,,,
2024,9011,202.0,,1682.0,,,,
2024,9012,129.0,,1048.0,,,,
2024,9016,483.0,,3432.0,,,,
2024,9035,24.0,,327.0,,,,
2024,9036,11.71111111111111,1.0,206.0,,,,
2024,9044,23.0,,332.0,,,,
2024,9052,83.0,,942.0,,,,
2024,9217,11.71111111111111,1.0,185.0,,,,
2024,9225,11.71111111111111,1.0,171.0,,,,
2024,9244,176.0,,1965.0,,,,
2024,9245,80.0,,1163.0,,,,
2024,9246,45.0,,415.0,,,,
2024,9314,11.71111111111111,1.0,263.0,,,,
2024,9323,105.0,,1315.0,,,,
2024,9402,152.0,,1706.0,,,,
2024,9404,192.0,,2499.0,,,,
2024,9426,20.0,,273.0,,,,
2024,9435,125.0,,1381.0,,,,
2024,9436,111.0,,1496.0,,,,
2024,9444,78.0,,1513.0,,,,
2024,9445,110.0,,1385.0,,,,
2024,9453,11.71111111111111,1.0,380.0,,,,
2024,9463,88.0,,1331.0,,,,
2024,9468,11.71111111111111,1.0,286.0,,,,
2024,9473,125.0,,1113.0,,,,
2024,9514,21.0,,224.0,,,,
2024,9523,55.0,,503.0,,,,
2024,9524,123.0,,1557.0,,,,
2024,9535,142.0,,1054.0,,,,
2024,9547,11.71111111111111,1.0,180.0,,,,
2024,9562,50.0,,443.0,,,,
2024,9565,60.0,,476.0,,,,
2024,9613,11.71111111111111,1.0,131.0,,,,
2024,9621,40.0,,392.0,,,,
2024,9633,26.0,,310.0,,,,
2024,9656,11.71111111111111,1.0,219.0,,,,
2024,1000,95.0,,1674.0,,,,
2024,1004,1642.0,,12892.0,,,,
2024,1023,232.0,,2397.0,,,,
2024,1024,304.0,,3949.0,,,,
2024,1030,288.0,,3031.0,,,,
2024,1035,10.52155172413793,1.0,106.0,,,,
2024,1036,10.52155172413793,1.0,251.0,,,,
2024,1043,10.52155172413793,1.0,120.0,,,,
2024,1044,10.52155172413793,1.0,181.0,,,,
2024,1058,10.52155172413793,1.0,103.0,,,,
2024,1066,269.0,,3381.0,,,,
2024,1072,32.0,,482.0,,,,
2024,1076,10.52155172413793,1.0,88.0,,,,
2024,1080,10.52155172413793,1.0,246.0,,,,
2024,1088,10.52155172413793,1.0,120.0,,,,
2024,1091,87.0,,1302.0,,,,
2024,1093,106.0,,1285.0,,,,
2024,1113,10.52155172413793,1.0,235.0,,,,
2024,1115,10.52155172413793,1.0,153.0,,,,
2024,1116,10.52155172413793,1.0,143.0,,,,
2024,1125,28.0,,186.0,,,,
2024,1127,10.52155172413793,1.0,75.0,,,,
2024,1128,10.52155172413793,1.0,116.0,,,,
2024,1131,95.0,,657.0,,,,
2024,1143,48.0,,478.0,,,,
2024,1148,50.0,,660.0,,,,
2024,1168,29.0,,181.0,,,,
2024,1183,20.0,,284.0,,,,
2024,1195,33.0,,411.0,,,,
2024,1204,140.0,,2484.0,,,,
2024,1206,328.0,,6324.0,,,,
2024,1207,277.0,,5887.0,,,,
2024,1215,10.52155172413793,1.0,44.0,,,,
2024,1218,133.0,,2397.0,,,,
2024,1219,180.0,,2658.0,,,,
2024,1225,107.0,,1772.0,,,,
2024,1226,143.0,,2811.0,,,,
2024,1228,122.0,,2020.0,,,,
2024,1243,10.52155172413793,1.0,141.0,,,,
2024,1245,24.0,,710.0,,,,
2024,1246,23.0,,488.0,,,,
2024,1253,25.0,,858.0,,,,
2024,1258,29.0,,407.0,,,,
2024,1263,24.0,,408.0,,,,
2024,1264,74.0,,773.0,,,,
2024,1266,41.0,,435.0,,,,
2024,1268,69.0,,777.0,,,,
2024,1273,100.0,,1058.0,,,,
2024,1283,10.52155172413793,1.0,256.0,,,,
2024,1284,10.52155172413793,1.0,188.0,,,,
2024,1285,10.52155172413793,1.0,298.0,,,,
2024,1295,87.0,,1377.0,,,,
2024,1303,36.0,,374.0,,,,
2024,1308,10.52155172413793,1.0,127.0,,,,
2024,1321,26.0,,215.0,,,,
2024,1326,10.52155172413793,1.0,83.0,,,,
2024,1329,10.52155172413793,1.0,79.0,,,,
2024,1347,58.0,,539.0,,,,
2024,1348,29.0,,278.0,,,,
2024,1350,171.0,,1539.0,,,,
2024,1358,10.52155172413793,1.0,99.0,,,,
2024,1373,118.0,,990.0,,,,
2024,1415,10.52155172413793,1.0,98.0,,,,
2024,1424,49.0,,300.0,,,,
2024,1426,57.0,,417.0,,,,
2024,1437,10.52155172413793,1.0,34.0,,,,
2024,1445,10.52155172413793,1.0,121.0,,,,
2024,1450,137.0,,1077.0,,,,
2024,1453,10.52155172413793,1.0,168.0,,,,
2024,1454,10.52155172413793,1.0,139.0,,,,
2024,1464,10.52155172413793,1.0,104.0,,,,
2024,1474,23.0,,237.0,,,,
2024,1489,20.0,,146.0,,,,
2024,1523,27.0,,248.0,,,,
2024,1528,10.52155172413793,1.0,45.0,,,,
2024,1530,220.0,,1634.0,,,,
2024,1537,10.52155172413793,1.0,23.0,,,,
2024,1554,10.52155172413793,1.0,46.0,,,,
2024,1562,59.0,,527.0,,,,
2024,1564,75.0,,540.0,,,,
2024,1568,10.52155172413793,1.0,201.0,,,,
2024,1585,28.0,,303.0,,,,
2024,1609,38.0,,226.0,,,,
2024,1611,10.52155172413793,1.0,78.0,,,,
2024,1615,92.0,,429.0,,,,
2024,1623,60.0,,341.0,,,,
2024,1626,10.52155172413793,1.0,75.0,,,,
2024,1627,10.52155172413793,1.0,179.0,,,,
2024,1632,42.0,,570.0,,,,
2024,1642,10.52155172413793,1.0,161.0,,,,
2024,1643,22.0,,204.0,,,,
2024,1644,10.52155172413793,1.0,151.0,,,,
2024,1648,10.52155172413793,1.0,153.0,,,,
2024,1654,10.52155172413793,1.0,76.0,,,,
2024,1658,10.52155172413793,1.0,148.0,,,,
2024,1663,59.0,,481.0,,,,
2024,1665,10.52155172413793,1.0,87.0,,,,
2024,1677,10.52155172413793,1.0,103.0,,,,
2024,1689,10.52155172413793,1.0,58.0,,,,
2024,1694,27.0,,260.0,,,,
2024,1695,57.0,,290.0,,,,
2024,1697,10.52155172413793,1.0,63.0,,,,
2024,1712,159.0,,1190.0,,,,
2024,1715,55.0,,668.0,,,,
2024,1717,66.0,,399.0,,,,
2024,1731,26.0,,257.0,,,,
2024,1735,45.0,,499.0,,,,
2024,1741,65.0,,395.0,,,,
2024,1742,27.0,,182.0,,,,
2024,1745,28.0,,240.0,,,,
2024,1746,10.52155172413793,1.0,236.0,,,,
2024,1747,10.52155172413793,1.0,66.0,,,,
2024,1756,27.0,,244.0,,,,
2024,1763,122.0,,900.0,,,,
2024,1772,66.0,,615.0,,,,
2024,1773,29.0,,255.0,,,,
2024,1783,10.52155172413793,1.0,144.0,,,,
2024,1788,21.0,,137.0,,,,
2024,1791,54.0,,384.0,,,,
2024,1804,100.0,,801.0,,,,
2024,1814,540.0,,5328.0,,,,
2024,1817,57.0,,405.0,,,,
2024,1820,691.0,,4484.0,,,,
2024,1822,65.0,,824.0,,,,
2024,1824,10.52155172413793,1.0,423.0,,,,
2024,1846,10.52155172413793,1.0,125.0,,,,
2024,1847,10.52155172413793,1.0,223.0,,,,
2024,1852,42.0,,405.0,,,,
2024,1854,133.0,,1402.0,,,,
2024,1856,10.52155172413793,1.0,143.0,,,,
2024,1864,10.52155172413793,1.0,71.0,,,,
2024,1890,246.0,,1145.0,,,,
2024,1891,10.52155172413793,1.0,229.0,,,,
2024,1895,75.0,,517.0,,,,
2024,1896,135.0,,961.0,,,,
2024,1899,10.52155172413793,1.0,150.0,,,,
2024,1902,47.0,,323.0,,,,
2024,1905,30.0,,206.0,,,,
2024,1913,101.0,,725.0,,,,
2024,1914,10.52155172413793,1.0,188.0,,,,
2024,1927,24.0,,191.0,,,,
2024,1933,40.0,,233.0,,,,
2024,1937,106.0,,504.0,,,,
2024,1943,22.0,,82.0,,,,
2024,1947,42.0,,370.0,,,,
2024,1961,10.52155172413793,1.0,89.0,,,,
2024,1965,271.0,,2894.0,,,,
2024,1967,145.0,,1519.0,,,,
2024,1968,10.52155172413793,1.0,125.0,,,,
2024,1985,10.52155172413793,1.0,88.0,,,,
2024,1987,28.0,,327.0,,,,
2024,1988,10.52155172413793,1.0,46.0,,,,
2024,1993,21.0,,224.0,,,,
2024,1996,68.0,,779.0,,,,
2024,2012,78.0,,666.0,,,,
2024,2017,111.0,,1221.0,,,,
2024,2019,23.0,,243.0,,,,
2024,2025,31.0,,243.0,,,,
2024,2037,33.0,,283.0,,,,
2024,2042,8.088888888888889,1.0,133.0,,,,
2024,2043,8.088888888888889,1.0,169.0,,,,
2024,2053,57.0,,669.0,,,,
2024,2065,32.0,,349.0,,,,
2024,2068,130.0,,933.0,,,,
2024,2073,8.088888888888889,1.0,80.0,,,,
2024,2074,181.0,,1252.0,,,,
2024,2116,8.088888888888889,1.0,23.0,,,,
2024,2126,8.088888888888889,1.0,64.0,,,,
2024,2314,22.0,,242.0,,,,
2024,2336,30.0,,247.0,,,,
2024,2350,42.0,,618.0,,,,
2024,2353,8.088888888888889,1.0,58.0,,,,
2024,2354,8.088888888888889,1.0,11.448717948717949,2.0,,,
2024,2362,8.088888888888889,1.0,129.0,,,,
2024,2517,22.0,,111.0,,,,
2024,2544,245.0,,1699.0,,,,
2024,2560,715.0,,2936.0,,,,
2024,2564,154.0,,765.0,,,,
2024,2575,239.0,,1515.0,,,,
2024,2608,104.0,,427.0,,,,
2024,2613,37.0,,256.0,,,,
2024,2616,21.0,,250.0,,,,
2024,2715,0.0,,11.448717948717949,2.0,,,
2024,2717,8.088888888888889,1.0,23.0,,,,
2024,2718,22.0,,162.0,,,,
2024,2736,8.088888888888889,1.0,55.0,,,,
2024,2744,8.088888888888889,1.0,98.0,,,,
2024,2762,8.088888888888889,1.0,32.0,,,,
2024,2803,8.088888888888889,1.0,58.0,,,,
2024,2813,8.088888888888889,1.0,11.448717948717949,2.0,,,
2024,2825,26.0,,120.0,,,,
2024,2832,8.088888888888889,1.0,94.0,,,,
2024,2856,8.088888888888889,1.0,174.0,,,,
2024,2883,8.088888888888889,1.0,11.448717948717949,2.0,,,
2024,2888,0.0,,11.448717948717949,2.0,,,
2024,2889,8.088888888888889,1.0,22.0,,,,
2024,2922,8.088888888888889,1.0,67.0,,,,
2024,2923,8.088888888888889,1.0,107.0,,,,
2024,2943,8.088888888888889,1.0,101.0,,,,
2024,2944,8.088888888888889,1.0,80.0,,,,
2024,2946,8.088888888888889,1.0,86.0,,,,
2024,2952,34.0,,193.0,,,,
2024,3008,1594.0,,6531.0,,,,
2024,3011,1040.0,,3728.0,,,,
2024,3012,2613.0,,8241.0,,,,
2024,3015,385.0,,1305.0,,,,
2024,3027,839.0,,4608.0,,,,
2024,3042,66.0,,340.0,,,,
2024,3044,26.0,,327.0,,,,
2024,3053,742.0,,4655.0,,,,
2024,3072,1242.0,,7478.0,,,,
2024,3073,540.0,,3750.0,,,,
2024,3076,412.0,,3246.0,,,,
2024,3099,11.51578947368421,1.0,145.0,,,,
2024,3125,214.0,,1291.0,,,,
2024,3132,155.0,,1048.0,,,,
2024,3152,11.51578947368421,1.0,219.0,,,,
2024,3158,29.0,,206.0,,,,
2024,3174,112.0,,906.0,,,,
2024,3177,221.0,,1422.0,,,,
2024,3202,65.0,,641.0,,,,
2024,3207,32.0,,262.0,,,,
2024,3208,11.51578947368421,1.0,97.0,,,,
2024,3214,23.0,,174.0,,,,
2024,3225,75.0,,511.0,,,,
2024,3234,56.0,,365.0,,,,
2024,3237,23.0,,217.0,,,,
2024,3238,47.0,,278.0,,,,
2024,3250,1049.0,,5888.0,,,,
2024,3251,41.0,,315.0,,,,
2024,3262,49.0,,285.0,,,,
2024,3264,42.0,,373.0,,,,
2024,3268,11.51578947368421,1.0,199.0,,,,
2024,3292,158.0,,840.0,,,,
2024,3293,81.0,,631.0,,,,
2024,3296,80.0,,559.0,,,,
2024,3305,11.51578947368421,1.0,228.0,,,,
2024,3360,641.0,,2428.0,,,,
2024,3362,154.0,,718.0,,,,
2024,3365,48.0,,412.0,,,,
2024,3366,30.0,,268.0,,,,
2024,3375,40.0,,255.0,,,,
2024,3413,11.51578947368421,1.0,176.0,,,,
2024,3415,293.0,,2011.0,,,,
2024,3424,11.51578947368421,1.0,131.0,,,,
2024,3429,11.51578947368421,1.0,142.0,,,,
2024,3434,11.51578947368421,1.0,179.0,,,,
2024,3435,11.51578947368421,1.0,86.0,,,,
2024,3439,11.51578947368421,1.0,174.0,,,,
2024,3454,137.0,,1049.0,,,,
2024,3457,58.0,,544.0,,,,
2024,3463,11.51578947368421,1.0,116.0,,,,
2024,3504,52.0,,443.0,,,,
2024,3506,264.0,,1635.0,,,,
2024,3512,89.0,,527.0,,,,
2024,3531,11.51578947368421,1.0,242.0,,,,
2024,3536,23.0,,181.0,,,,
2024,3553,22.0,,169.0,,,,
2024,3608,246.0,,1143.0,,,,
2024,3616,35.0,,208.0,,,,
2024,3624,108.0,,742.0,,,,
2024,3634,190.0,,1150.0,,,,
2024,3645,416.0,,2172.0,,,,
2024,3655,124.0,,804.0,,,,
2024,3657,21.0,,217.0,,,,
2024,3661,440.0,,2528.0,,,,
2024,3663,35.0,,366.0,,,,
2024,3704,88.0,,513.0,,,,
2024,3707,23.0,,167.0,,,,
2024,3714,528.0,,2697.0,,,,
2024,3754,20.0,,196.0,,,,
2024,3757,11.51578947368421,1.0,79.0,,,,
2024,3758,27.0,,218.0,,,,
2024,3762,60.0,,427.0,,,,
2024,3775,111.0,,913.0,,,,
2024,3785,11.51578947368421,1.0,208.0,,,,
2024,3803,81.0,,546.0,,,,
2024,3805,47.0,,452.0,,,,
2024,3818,96.0,,1698.0,,,,
2024,3900,649.0,,2799.0,,,,
2024,3904,934.0,,4521.0,,,,
2024,3905,32.0,,174.0,,,,
2024,3916,35.0,,102.0,,,,
2024,3926,24.0,,130.0,,,,
2024,3937,161.0,,713.0,,,,
2024,3948,11.51578947368421,1.0,97.0,,,,
2024,3954,77.0,,669.0,,,,
2024,3955,20.0,,120.0,,,,
2024,3956,60.0,,207.0,,,,
2024,3961,108.0,,891.0,,,,
2024,3966,94.0,,893.0,,,,
2024,3967,38.0,,328.0,,,,
2024,3968,96.0,,795.0,,,,
2024,3973,81.0,,600.0,,,,
2024,3974,49.0,,338.0,,,,
2024,3976,31.0,,280.0,,,,
2024,3979,59.0,,617.0,,,,
2024,3986,11.51578947368421,1.0,98.0,,,,
2024,3988,44.0,,211.0,,,,
2024,3997,21.0,,187.0,,,,
2024,3999,11.51578947368421,1.0,117.0,,,,
2024,4052,998.0,,9349.0,,,,
2024,4056,915.0,,8684.0,,,,
2024,4118,45.0,,507.0,,,,
2024,4144,374.0,,3875.0,,,,
2024,4145,10.082191780821917,1.0,297.0,,,,
2024,4148,46.0,,852.0,,,,
2024,4204,21.0,,269.0,,,,
2024,4207,10.082191780821917,1.0,171.0,,,,
2024,4208,34.0,,516.0,,,,
2024,4222,49.0,,519.0,,,,
2024,4227,30.0,,531.0,,,,
2024,4246,23.0,,353.0,,,,
2024,4302,10.082191780821917,1.0,278.0,,,,
2024,4303,112.0,,1261.0,,,,
2024,4314,39.0,,675.0,,,,
2024,4315,10.082191780821917,1.0,267.0,,,,
2024,4322,29.0,,336.0,,,,
2024,4323,55.0,,570.0,,,,
2024,4334,35.0,,347.0,,,,
2024,4411,51.0,,578.0,,,,
2024,4415,157.0,,1501.0,,,,
2024,4416,110.0,,1479.0,,,,
2024,4423,10.082191780821917,1.0,98.0,,,,
2024,4431,10.082191780821917,1.0,197.0,,,,
2024,4433,10.082191780821917,1.0,264.0,,,,
2024,4438,28.0,,279.0,,,,
2024,4445,10.082191780821917,1.0,75.0,,,,
2024,4451,10.082191780821917,1.0,170.0,,,,
2024,4456,10.082191780821917,1.0,306.0,,,,
2024,4457,23.0,,458.0,,,,
2024,4460,248.0,,2273.0,,,,
2024,4464,22.0,,371.0,,,,
2024,4494,10.082191780821917,1.0,227.0,,,,
2024,4513,279.0,,1786.0,,,,
2024,4514,75.0,,742.0,,,,
2024,4537,155.0,,846.0,,,,
2024,4563,239.0,,1261.0,,,,
2024,4564,52.0,,482.0,,,,
2024,4571,40.0,,386.0,,,,
2024,4586,10.082191780821917,1.0,155.0,,,,
2024,4600,3912.0,,6955.0,,,,
2024,4612,488.0,,1865.0,,,,
2024,4634,27.0,,175.0,,,,
2024,4654,258.0,,1615.0,,,,
2024,4657,368.0,,1265.0,,,,
2024,4658,174.0,,937.0,,,,
2024,4663,632.0,,2332.0,,,,
2024,4717,70.0,,598.0,,,,
2024,4719,10.082191780821917,1.0,72.0,,,,
2024,4800,1476.0,,4899.0,,,,
2024,4802,379.0,,1668.0,,,,
2024,4803,72.0,,782.0,,,,
2024,4814,28.0,,277.0,,,,
2024,4911,22.0,,166.0,,,,
2024,4917,93.0,,613.0,,,,
2024,4923,75.0,,383.0,,,,
2024,4938,89.0,,623.0,,,,
2024,4952,55.0,,437.0,,,,
2024,4955,21.0,,230.0,,,,
2024,5014,164.0,,902.0,,,,
2024,5017,0.0,,11.448717948717949,2.0,,,
2024,5018,411.0,,1879.0,,,,
2024,5027,82.0,,584.0,,,,
2024,5042,101.0,,665.0,,,,
2024,5044,25.0,,256.0,,,,
2024,5058,11.724137931034482,1.0,65.0,,,,
2024,5062,40.0,,196.0,,,,
2024,5102,381.0,,1940.0,,,,
2024,5210,930.0,,3138.0,,,,
2024,5222,155.0,,601.0,,,,
2024,5234,79.0,,715.0,,,,
2024,5318,11.724137931034482,1.0,109.0,,,,
2024,5323,41.0,,211.0,,,,
2024,5330,261.0,,1445.0,,,,
2024,5417,396.0,,2534.0,,,,
2024,5420,311.0,,2002.0,,,,
2024,5426,129.0,,1134.0,,,,
2024,5432,413.0,,2248.0,,,,
2024,5462,11.724137931034482,1.0,244.0,,,,
2024,5504,182.0,,960.0,,,,
2024,5600,1623.0,,4981.0,,,,
2024,5605,276.0,,1295.0,,,,
2024,5606,111.0,,705.0,,,,
2024,5611,64.0,,406.0,,,,
2024,5615,69.0,,698.0,,,,
2024,5618,11.724137931034482,1.0,241.0,,,,
2024,5642,51.0,,460.0,,,,
2024,5647,58.0,,690.0,,,,
2024,5706,107.0,,689.0,,,,
2024,5712,196.0,,1516.0,,,,
2024,5725,34.0,,265.0,,,,
2024,5728,59.0,,661.0,,,,
2024,5734,303.0,,2070.0,,,,
2024,5736,28.0,,252.0,,,,
2024,6005,2327.0,,13136.0,,,,
2024,6032,234.0,,2255.0,,,,
2024,6034,71.0,,1137.0,,,,
2024,6037,199.0,,2214.0,,,,
2024,6043,303.0,,2813.0,,,,
2024,6047,60.0,,776.0,,,,
2024,6053,22.0,,377.0,,,,
2024,6055,94.0,,2381.0,,,,
2024,6063,8.11336032388664,1.0,520.0,,,,
2024,6066,8.11336032388664,1.0,139.0,,,,
2024,6085,8.11336032388664,1.0,187.0,,,,
2024,6102,279.0,,3355.0,,,,
2024,6103,25.0,,648.0,,,,
2024,6110,158.0,,1848.0,,,,
2024,6133,23.0,,592.0,,,,
2024,6146,20.0,,261.0,,,,
2024,6156,8.11336032388664,1.0,218.0,,,,
2024,6162,104.0,,1164.0,,,,
2024,6163,8.11336032388664,1.0,160.0,,,,
2024,6173,24.0,,345.0,,,,
2024,6196,35.0,,424.0,,,,
2024,6204,187.0,,2306.0,,,,
2024,6208,244.0,,1975.0,,,,
2024,6233,82.0,,824.0,,,,
2024,6236,8.11336032388664,1.0,81.0,,,,
2024,6245,8.11336032388664,1.0,136.0,,,,
2024,6247,129.0,,1422.0,,,,
2024,6260,303.0,,1796.0,,,,
2024,6300,2383.0,,16300.0,,,,
2024,6318,209.0,,2104.0,,,,
2024,6319,68.0,,714.0,,,,
2024,6343,608.0,,5601.0,,,,
2024,6345,89.0,,1066.0,,,,
2024,6363,20.0,,436.0,,,,
2024,6382,22.0,,527.0,,,,
2024,6387,8.11336032388664,1.0,83.0,,,,
2024,6388,8.11336032388664,1.0,89.0,,,,
2024,6402,49.0,,711.0,,,,
2024,6415,152.0,,1458.0,,,,
2024,6417,63.0,,771.0,,,,
2024,6432,63.0,,686.0,,,,
2024,6465,8.11336032388664,1.0,236.0,,,,
2024,6466,8.11336032388664,1.0,78.0,,,,
2024,6467,194.0,,2316.0,,,,
2024,6469,8.11336032388664,1.0,122.0,,,,
2024,6472,151.0,,1401.0,,,,
2024,6484,20.0,,107.0,,,,
2024,6485,8.11336032388664,1.0,11.448717948717949,2.0,,,
2024,6514,33.0,,495.0,,,,
2024,6562,8.11336032388664,1.0,48.0,,,,
2024,6573,8.11336032388664,1.0,104.0,,,,
2024,6575,8.11336032388664,1.0,157.0,,,,
2024,6576,8.11336032388664,1.0,66.0,,,,
2024,6578,8.11336032388664,1.0,26.0,,,,
2024,6579,8.11336032388664,1.0,75.0,,,,
2024,6597,8.11336032388664,1.0,125.0,,,,
2024,6600,233.0,,3651.0,,,,
2024,6632,8.11336032388664,1.0,51.0,,,,
2024,6636,8.11336032388664,1.0,11.448717948717949,2.0,,,
2024,6645,8.11336032388664,1.0,203.0,,,,
2024,6647,8.11336032388664,1.0,67.0,,,,
2024,6657,8.11336032388664,1.0,11.448717948717949,2.0,,,
2024,6683,8.11336032388664,1.0,11.448717948717949,2.0,,,
2024,6694,0.0,,11.448717948717949,2.0,,,
2024,6713,22.0,,182.0,,,,
2024,6720,8.11336032388664,1.0,22.0,,,,
2024,6721,8.11336032388664,1.0,88.0,,,,
2024,6744,8.11336032388664,1.0,43.0,,,,
2024,6776,8.11336032388664,1.0,52.0,,,,
2024,6781,8.11336032388664,1.0,11.448717948717949,2.0,,,
2024,6806,8.11336032388664,1.0,68.0,,,,
2024,6821,8.11336032388664,1.0,147.0,,,,
2024,6834,35.0,,531.0,,,,
2024,6837,8.11336032388664,1.0,82.0,,,,
2024,6855,8.11336032388664,1.0,334.0,,,,
2024,6918,8.11336032388664,1.0,210.0,,,,
2024,6922,8.11336032388664,1.0,169.0,,,,
2024,6924,40.0,,621.0,,,,
2024,6930,8.11336032388664,1.0,211.0,,,,
2024,6932,59.0,,1063.0,,,,
2024,6935,8.11336032388664,1.0,119.0,,,,
2024,6938,8.11336032388664,1.0,54.0,,,,
2024,6947,8.11336032388664,1.0,122.0,,,,
2024,6955,8.11336032388664,1.0,184.0,,,,
2024,6960,8.11336032388664,1.0,89.0,,,,
2024,6974,8.11336032388664,1.0,101.0,,,,
2024,6978,8.11336032388664,1.0,55.0,,,,
2024,6979,8.11336032388664,1.0,73.0,,,,
2024,6983,20.0,,293.0,,,,
2024,6987,49.0,,847.0,,,,
2024,6994,8.11336032388664,1.0,77.0,,,,
2024,6997,8.11336032388664,1.0,125.0,,,,
2024,7015,46.0,,458.0,,,,
2024,7028,6.584269662921348,1.0,79.0,,,,
2024,7057,6.584269662921348,1.0,103.0,,,,
2024,7078,41.0,,690.0,,,,
2024,7112,6.584269662921348,1.0,11.448717948717949,2.0,,,
2024,7116,6.584269662921348,1.0,30.0,,,,
2024,7122,6.584269662921348,1.0,109.0,,,,
2024,7138,6.584269662921348,1.0,38.0,,,,
2024,7145,6.584269662921348,1.0,48.0,,,,
2024,7146,6.584269662921348,1.0,11.448717948717949,2.0,,,
2024,7152,20.0,,288.0,,,,
2024,7157,6.584269662921348,1.0,71.0,,,,
2024,7163,6.584269662921348,1.0,83.0,,,,
2024,7186,6.584269662921348,1.0,68.0,,,,
2024,7213,6.584269662921348,1.0,55.0,,,,
2024,7247,40.0,,220.0,,,,
2024,7260,94.0,,1295.0,,,,
2024,7265,6.584269662921348,1.0,243.0,,,,
2024,7314,6.584269662921348,1.0,11.448717948717949,2.0,,,
2024,7320,405.0,,2383.0,,,,
2024,7325,6.584269662921348,1.0,26.0,,,,
2024,7403,44.0,,616.0,,,,
2024,7419,6.584269662921348,1.0,29.0,,,,
2024,7424,6.584269662921348,1.0,67.0,,,,
2024,7452,6.584269662921348,1.0,73.0,,,,
2024,7463,6.584269662921348,1.0,51.0,,,,
2024,7472,6.584269662921348,1.0,70.0,,,,
2024,7477,20.0,,199.0,,,,
2024,7500,127.0,,1600.0,,,,
2024,7505,53.0,,486.0,,,,
2024,7512,6.584269662921348,1.0,164.0,,,,
2024,7513,6.584269662921348,1.0,264.0,,,,
2024,7514,6.584269662921348,1.0,201.0,,,,
2024,7515,6.584269662921348,1.0,33.0,,,,
2024,7530,52.0,,353.0,,,,
2024,7533,6.584269662921348,1.0,38.0,,,,
2024,7545,6.584269662921348,1.0,72.0,,,,
2024,7554,32.0,,344.0,,,,
2024,7556,6.584269662921348,1.0,112.0,,,,
2024,7603,6.584269662921348,1.0,61.0,,,,
2024,7605,6.584269662921348,1.0,46.0,,,,
2024,7743,6.584269662921348,1.0,51.0,,,,
2024,7746,6.584269662921348,1.0,84.0,,,,
2024,8003,1457.0,,11700.0,,,,
2024,8046,1099.0,,10224.0,,,,
2024,8049,1576.0,,12926.0,,,,
2024,8055,1291.0,,10083.0,,,,
2024,8126,254.0,,2978.0,,,,
2024,8154,178.0,,2076.0,,,,
2024,8156,38.0,,747.0,,,,
2024,8164,11.620253164556962,1.0,221.0,,,,
2024,8165,138.0,,1719.0,,,,
2024,8172,171.0,,1808.0,,,,
2024,8196,55.0,,668.0,,,,
2024,8212,657.0,,3345.0,,,,
2024,8218,11.620253164556962,1.0,149.0,,,,
2024,8225,24.0,,348.0,,,,
2024,8226,44.0,,560.0,,,,
